"sep=	"
S14_Timestamp_CAL	S14_RealTime_CAL	S14_GSR_CAL	S14_Quat_MPL_6DOF_W_CAL	S14_Quat_MPL_6DOF_X_CAL	S14_Quat_MPL_6DOF_Y_CAL	S14_Quat_MPL_6DOF_Z_CAL	S14_Gyro_MPU_MPL_X_CAL	S14_Gyro_MPU_MPL_Y_CAL	S14_Gyro_MPU_MPL_Z_CAL	S14_Accel_MPU_MPL_X_CAL	S14_Accel_MPU_MPL_Y_CAL	S14_Accel_MPU_MPL_Z_CAL	S14_Mag_MPU_MPL_X_CAL	S14_Mag_MPU_MPL_Y_CAL	S14_Mag_MPU_MPL_Z_CAL	S14_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1620161927.55127	1486395602975.4	-40.0136046255727	0.735311090946198	0.657697319984436	-0.163498654961586	-0.00447678379714489	-0.723739624023438	5.04486083984375	-2.43679809570312	0.215484619140625	0.940582275390625	0.343673706054687	-22.3347015380859	-24.4576568603516	-31.4881744384766	6th_Feb_2017_10:40:02.975
1620161994.17114	1486395603042.02	100.041016816895	0.738561153411865	0.655505120754242	-0.157594069838524	-0.00217835698276758	-6.40074157714844	23.9039916992188	-8.41818237304688	0.237457275390625	0.934112548828125	0.342819213867187	-21.7347259521484	-24.4576568603516	-30.5882110595703	6th_Feb_2017_10:40:03.042
1620162060.82153	1486395603108.67	-40.0136046255727	0.745037376880646	0.651159882545471	-0.144560620188713	0.00351909920573235	-12.7487182617188	33.2420501708984	-5.67156982421875	0.166534423828125	0.923736572265625	0.360275268554687	-18.7348480224609	-24.4576568603516	-30.5882110595703	6th_Feb_2017_10:40:03.108
1620162127.47192	1486395603175.32	-40.0136046255727	0.750525057315826	0.646186709403992	-0.138078168034554	0.00944922305643559	-10.6122436523438	0.832626342773438	4.27713012695313	0.179351806640625	0.914093017578125	0.383102416992187	-18.1348724365234	-26.5575714111328	-32.0881500244141	6th_Feb_2017_10:40:03.175
1620162194.15283	1486395603242.0	-40.0136046255727	0.754869163036346	0.64091157913208	-0.138971194624901	0.00957299675792456	-8.65928649902344	0.283157348632812	2.26298522949219	0.193511962890625	0.937774658203125	0.390426635742187	-19.9347991943359	-24.1576690673828	-31.1881866455078	6th_Feb_2017_10:40:03.242
1620162260.77271	1486395603308.62	-40.0136046255727	0.758903741836548	0.636382579803467	-0.137737989425659	0.0105174370110035	-6.82872009277344	6.99653625488281	0.065765380859375	0.191680908203125	0.909210205078125	0.388839721679687	-18.4348602294922	-24.1576690673828	-33.2881011962891	6th_Feb_2017_10:40:03.308
1620162327.4231	1486395603375.27	-40.0136046255727	0.760289907455444	0.635006189346314	-0.136360093951225	0.0115010365843773	1.10592651367188	-0.022430419921875	0.493011474609375	0.183624267578125	0.902984619140625	0.398483276367187	-19.3348236083984	-23.5576934814453	-31.1881866455078	6th_Feb_2017_10:40:03.375
1620162394.07349	1486395603441.93	-40.0136046255727	0.762639582157135	0.632304668426514	-0.135887175798416	0.010311839170754	-1.39691162109375	-2.15907287597656	-0.6055908203125	0.176544189453125	0.908355712890625	0.402511596679688	-18.1348724365234	-21.7577667236328	-32.9881134033203	6th_Feb_2017_10:40:03.441
1620162460.75439	1486395603508.61	-40.0136046255727	0.764471590518951	0.629933297634125	-0.136577233672142	0.0106737613677979	-0.17620849609375	-0.205947875976562	4.2772216796875	0.184112548828125	0.910552978515625	0.393112182617187	-18.7348480224609	-23.2577056884766	-33.5880889892578	6th_Feb_2017_10:40:03.508
1620162527.37427	1486395603575.23	-40.0136046255727	0.76418536901474	0.62982302904129	-0.138730749487877	0.00987374130636454	1.16648864746094	0.221221923828125	0.7371826171875	0.185699462890625	0.919708251953125	0.403732299804688	-20.5347747802734	-24.1576690673828	-33.2881011962891	6th_Feb_2017_10:40:03.575
1620162594.02466	1486395603641.88	-40.0136046255727	0.76623797416687	0.627671718597412	-0.13719554245472	0.00921413768082857	1.41029357910156	0.159866333007813	-6.40390014648438	0.190948486328125	0.906768798828125	0.403732299804688	-20.5347747802734	-23.5576934814453	-34.7880401611328	6th_Feb_2017_10:40:03.641
1620162660.67505	1486395603708.53	-40.0136046255727	0.767329275608063	0.627374768257141	-0.132560312747955	0.00587371550500393	5.68275451660156	3.27265930175781	-10.1270446777344	0.156280517578125	0.941802978515625	0.393966674804687	-18.7348480224609	-23.8576812744141	-32.9881134033203	6th_Feb_2017_10:40:03.708
1620162727.35596	1486395603775.21	-40.0136046255727	0.763775944709778	0.632251143455505	-0.129982173442841	0.00306450761854649	5.98800659179688	-2.64767456054687	4.09414672851563	0.163238525390625	0.915069580078125	0.384078979492187	-19.3348236083984	-22.6577301025391	-33.2881011962891	6th_Feb_2017_10:40:03.775
1620162793.97583	1486395603841.83	-40.0136046255727	0.764448463916779	0.631183445453644	-0.131180346012115	0.00422492064535618	4.82777404785156	0.0373077392578125	4.46040344238281	0.183013916015625	0.919097900390625	0.383590698242187	-19.9347991943359	-23.5576934814453	-34.7880401611328	6th_Feb_2017_10:40:03.841
1620162860.62622	1486395603908.48	-40.0136046255727	0.765982687473297	0.629488170146942	-0.13032503426075	0.00552307534962893	1.71514892578125	5.1644287109375	1.28656005859375	0.180694580078125	0.936309814453125	0.376998901367187	-19.9347991943359	-22.6577301025391	-31.1881866455078	6th_Feb_2017_10:40:03.908
1620162927.27661	1486395603975.13	-40.0136046255727	0.766640245914459	0.629315376281738	-0.12707881629467	0.00871292874217033	-0.17718505859375	5.1641845703125	0.0048370361328125	0.166412353515625	0.921905517578125	0.388595581054687	-17.8348846435547	-24.7576446533203	-33.2881011962891	6th_Feb_2017_10:40:03.975
1620162993.95752	1486395604041.81	-40.0136046255727	0.769253253936768	0.626575708389282	-0.124692685902119	0.01020123437047	0.310775756835937	3.21073913574219	2.69041442871094	0.163726806640625	0.913116455078125	0.376388549804687	-19.3348236083984	-25.6576080322266	-34.7880401611328	6th_Feb_2017_10:40:04.041
1620163060.57739	1486395604108.43	-40.0136046255727	0.771968245506287	0.623097717761993	-0.125197783112526	0.0118190953508019	-4.87713623046875	1.0745849609375	5.19285583496094	0.189117431640625	0.919952392578125	0.385543823242187	-17.8348846435547	-23.5576934814453	-33.2881011962891	6th_Feb_2017_10:40:04.108
1620163127.22778	1486395604175.08	-40.0136046255727	0.777732968330383	0.6152663230896	-0.127801775932312	0.0156591795384884	-12.3236694335938	1.8677978515625	1.04248046875	0.201812744140625	0.915435791015625	0.396041870117187	-18.4348602294922	-24.1576690673828	-34.7880401611328	6th_Feb_2017_10:40:04.175
1620163193.87817	1486395604241.73	-40.0136046255727	0.783318281173706	0.608534038066864	-0.125983119010925	0.0150678511708975	-13.2391204833984	2.96650695800781	-3.47412109375	0.185577392578125	0.898590087890625	0.395187377929687	-19.9347991943359	-24.1576690673828	-33.2881011962891	6th_Feb_2017_10:40:04.241
1620163260.55908	1486395604308.41	-40.0136046255727	0.788475811481476	0.602338016033173	-0.123923562467098	0.0117357410490513	-8.90570068359375	-4.6629638671875	-3.10791015625	0.163360595703125	0.903594970703125	0.420822143554688	-18.1348724365234	-21.1577911376953	-34.1880645751953	6th_Feb_2017_10:40:04.308
1620163327.17896	1486395604375.03	-40.0136046255727	0.792673230171204	0.597439408302307	-0.121167398989201	0.00732082594186068	-3.22943115234375	-1.9163818359375	-2.25341796875	0.157379150390625	0.911407470703125	0.429122924804688	-18.7348480224609	-22.3577423095703	-33.5880889892578	6th_Feb_2017_10:40:04.375
1620163393.82935	1486395604441.68	-40.0136046255727	0.79566752910614	0.593688786029816	-0.119984477758408	0.00710699427872896	-2.25279235839844	5.46894836425781	0.859375	0.177154541015625	0.902008056640625	0.429367065429688	-19.6348114013672	-22.3577423095703	-34.1880645751953	6th_Feb_2017_10:40:04.441
1620163460.47974	1486395604508.33	-40.0136046255727	0.798368453979492	0.590364038944244	-0.118218682706356	0.0101218335330486	-2.31423950195312	7.66581726074219	5.43704223632813	0.177154541015625	0.896514892578125	0.433761596679688	-17.5348968505859	-22.3577423095703	-33.5880889892578	6th_Feb_2017_10:40:04.508
1620163527.16064	1486395604575.01	-40.0136046255727	0.808504223823547	0.577730298042297	-0.111231870949268	0.0132658202201128	-22.6387786865234	6.99458312988281	-2.43650817871094	0.158233642578125	0.870391845703125	0.466598510742188	-17.2349090576172	-22.6577301025391	-34.7880401611328	6th_Feb_2017_10:40:04.575
1620163593.78052	1486395604641.63	-40.0136046255727	0.815161049365997	0.568904101848602	-0.108041986823082	0.0136946430429816	-14.0328979492188	8.1541748046875	1.28665161132813	0.165557861328125	0.857086181640625	0.462936401367188	-19.6348114013672	-20.2578277587891	-35.6880035400391	6th_Feb_2017_10:40:04.641
1620163660.43091	1486395604708.28	-40.0136046255727	0.818756461143494	0.563928484916687	-0.106912538409233	0.0138670178130269	-4.26824951171875	-3.4434814453125	-0.910537719726563	0.151885986328125	0.882598876953125	0.488204956054688	-18.7348480224609	-19.6578521728516	-37.1879425048828	6th_Feb_2017_10:40:04.708
1620163727.0813	1486395604774.93	-40.0136046255727	0.81965035200119	0.562441229820251	-0.108015835285187	0.012873669154942	-1.03274536132813	-1.12348937988281	-1.09370422363281	0.145904541015625	0.873687744140625	0.481124877929688	-17.8348846435547	-19.3578643798828	-37.4879302978516	6th_Feb_2017_10:40:04.774
1620163793.76221	1486395604841.61	-40.0136046255727	0.820839822292328	0.56082820892334	-0.107369653880596	0.0128640299662948	1.95838928222656	-0.451705932617188	3.11769104003906	0.163970947265625	0.884063720703125	0.471115112304688	-17.5348968505859	-19.6578521728516	-35.6880035400391	6th_Feb_2017_10:40:04.841
1620163860.38208	1486395604908.23	-40.0136046255727	0.822835385799408	0.557949662208557	-0.107121214270592	0.012613327242434	-2.25376892089844	0.0358428955078125	-0.666427612304688	0.164703369140625	0.872589111328125	0.483078002929688	-18.7348480224609	-17.5579376220703	-36.5879669189453	6th_Feb_2017_10:40:04.908
1620163927.03247	1486395604974.88	-40.0136046255727	0.82403564453125	0.556413233280182	-0.105749160051346	0.0136585654690862	0.49322509765625	0.6466064453125	1.34770202636719	0.157623291015625	0.866241455078125	0.481002807617188	-17.2349090576172	-18.4579010009766	-35.3880157470703	6th_Feb_2017_10:40:04.974
1620163993.68286	1486395605041.53	-40.0136046255727	0.825050532817841	0.554731070995331	-0.106431253254414	0.0154050532728434	5.25387573242188	-1.12348937988281	9.03813171386719	0.168365478515625	0.860626220703125	0.479171752929688	-17.8348846435547	-19.9578399658203	-35.9879913330078	6th_Feb_2017_10:40:05.041
1620164060.36377	1486395605108.22	-40.0136046255727	0.825046420097351	0.554141283035278	-0.109136424958706	0.0177520271390677	1.65240478515625	-4.0535888671875	4.76571655273438	0.164825439453125	0.881256103515625	0.476608276367188	-18.1348724365234	-19.0578765869141	-36.5879669189453	6th_Feb_2017_10:40:05.108
1620164126.98364	1486395605174.84	-40.0136046255727	0.826369822025299	0.552237391471863	-0.108997732400894	0.0163187440484762	0.06524658203125	2.1107177734375	-2.00917053222656	0.170318603515625	0.877838134765625	0.486251831054688	-18.4348602294922	-19.9578399658203	-37.4879302978516	6th_Feb_2017_10:40:05.174
1620164193.63403	1486395605241.49	-40.0136046255727	0.827612698078156	0.550727248191834	-0.10729230940342	0.015657601878047	2.81207275390625	1.1954345703125	-1.39883422851563	0.172027587890625	0.863311767578125	0.477706909179688	-17.8348846435547	-18.4579010009766	-35.3880157470703	6th_Feb_2017_10:40:05.241
1620164260.28442	1486395605308.14	-40.0136046255727	0.827765107154846	0.550491511821747	-0.107119180262089	0.0170120410621166	4.21588134765625	0.5240478515625	2.44638061523437	0.177642822265625	0.879547119140625	0.473922729492188	-17.5348968505859	-20.2578277587891	-37.1879425048828	6th_Feb_2017_10:40:05.308
1620164326.96533	1486395605374.82	-40.0136046255727	0.827979445457459	0.550285339355469	-0.106707319617271	0.0157987046986818	0.00445556640625	-0.6356201171875	-3.04678344726562	0.174468994140625	0.874786376953125	0.473068237304688	-18.4348602294922	-20.5578155517578	-35.9879913330078	6th_Feb_2017_10:40:05.374
1620164393.58521	1486395605441.44	-40.0136046255727	0.829355537891388	0.548506438732147	-0.10532109439373	0.0147508010268211	-0.606063842773438	-0.0864715576171875	-2.31436157226562	0.160430908203125	0.884063720703125	0.474411010742188	-18.4348602294922	-20.5578155517578	-33.8880767822266	6th_Feb_2017_10:40:05.441
1620164460.2356	1486395605508.09	-40.0136046255727	0.830612301826477	0.546796321868897	-0.104497499763966	0.0133121879771352	0.187469482421875	-0.391555786132812	-2.37539672851562	0.169219970703125	0.880523681640625	0.474411010742188	-19.3348236083984	-19.9578399658203	-34.7880401611328	6th_Feb_2017_10:40:05.508
1620164526.88599	1486395605574.74	-40.0136046255727	0.831225037574768	0.546143472194672	-0.103203177452087	0.0118807898834348	-0.667266845703125	-0.208694458007812	-0.178115844726563	0.162139892578125	0.888336181640625	0.469406127929688	-17.5348968505859	-21.1577911376953	-37.1879425048828	6th_Feb_2017_10:40:05.574
1620164593.56689	1486395605641.42	-40.0136046255727	0.832339465618134	0.544602751731873	-0.102394685149193	0.0115783512592316	0.18707275390625	1.5611572265625	-1.1546630859375	0.159698486328125	0.887969970703125	0.471237182617188	-16.9349212646484	-20.2578277587891	-35.0880279541016	6th_Feb_2017_10:40:05.641
1620164660.18677	1486395605708.04	-40.0136046255727	0.833300352096558	0.543346345424652	-0.101290166378021	0.0112029807642102	1.10243225097656	-1.79592895507813	-0.178085327148438	0.154937744140625	0.878082275390625	0.471603393554688	-18.1348724365234	-21.7577667236328	-36.5879669189453	6th_Feb_2017_10:40:05.708
1620164726.83716	1486395605774.69	-40.0136046255727	0.833621382713318	0.54267543554306	-0.102298997342587	0.0106658656150103	0.309051513671875	0.889694213867188	0.615371704101563	0.175079345703125	0.880767822265625	0.472335815429688	-17.2349090576172	-17.8579254150391	-35.3880157470703	6th_Feb_2017_10:40:05.774
1620164793.48755	1486395605841.34	-40.0136046255727	0.834705173969269	0.541176319122314	-0.101295493543148	0.0116064650937915	0.553192138671875	3.75834655761719	1.16468811035156	0.168609619140625	0.871368408203125	0.469406127929688	-19.9347991943359	-19.3578643798828	-34.7880401611328	6th_Feb_2017_10:40:05.841
1620164860.16846	1486395605908.02	-40.0136046255727	0.835881412029266	0.539604008197784	-0.0999219045042992	0.0120552908629179	-1.27850341796875	1.4383544921875	-0.422164916992188	0.157989501953125	0.875152587890625	0.467697143554688	-18.4348602294922	-19.3578643798828	-35.9879913330078	6th_Feb_2017_10:40:05.908
1620164926.78833	1486395605974.64	-40.0136046255727	0.836986839771271	0.537928402423859	-0.0997591614723206	0.0115864491090179	-0.362655639648437	-0.758575439453125	-1.94807434082031	0.170928955078125	0.877716064453125	0.478195190429688	-18.1348724365234	-19.6578521728516	-37.1879425048828	6th_Feb_2017_10:40:05.974
1620164993.43872	1486395606041.29	-40.0136046255727	0.838023245334625	0.536603033542633	-0.0982431769371033	0.0110664572566748	-0.0574798583984375	1.92697143554688	-0.849441528320313	0.152984619140625	0.877593994140625	0.474288940429688	-17.5348968505859	-20.2578277587891	-34.1880645751953	6th_Feb_2017_10:40:06.041
1620165060.08911	1486395606107.94	-40.0136046255727	0.838887274265289	0.535317957401276	-0.0978557765483856	0.0112720755860209	1.16281127929688	0.461715698242188	0.676467895507813	0.167999267578125	0.877838134765625	0.481002807617188	-17.2349090576172	-19.9578399658203	-35.9879913330078	6th_Feb_2017_10:40:06.107
1620165126.77002	1486395606174.62	-40.0136046255727	0.839174568653107	0.534997999668121	-0.0971628949046135	0.0110729010775685	0.369522094726562	-1.61331176757813	-0.78839111328125	0.168243408203125	0.875640869140625	0.479293823242188	-19.3348236083984	-21.4577789306641	-34.7880401611328	6th_Feb_2017_10:40:06.174
1620165193.38989	1486395606241.24	-40.0136046255727	0.839556932449341	0.534517884254456	-0.0965296477079392	0.010807634331286	1.71197509765625	0.3394775390625	-0.300079345703125	0.149932861328125	0.889312744140625	0.467208862304688	-17.5348968505859	-21.7577667236328	-35.6880035400391	6th_Feb_2017_10:40:06.241
1620165260.04028	1486395606307.89	-40.0136046255727	0.840039908885956	0.533772647380829	-0.0965551659464836	0.00983930379152298	0.918914794921875	-2.04048156738281	-1.39875793457031	0.167266845703125	0.868560791015625	0.469161987304688	-16.9349212646484	-20.2578277587891	-37.1879425048828	6th_Feb_2017_10:40:06.307
1620165326.69067	1486395606374.54	-40.0136046255727	0.840368509292603	0.533044874668121	-0.0976473465561867	0.0104302046820521	-0.057403564453125	-0.514358520507813	1.10366821289063	0.177398681640625	0.877593994140625	0.470870971679688	-18.1348724365234	-20.2578277587891	-37.1879425048828	6th_Feb_2017_10:40:06.374
1620165393.37158	1486395606441.22	-40.0136046255727	0.841046094894409	0.532073497772217	-0.0970285758376122	0.0111652249470353	0.857315063476563	3.02487182617187	2.01927185058594	0.156280517578125	0.886383056640625	0.469284057617188	-18.7348480224609	-19.0578765869141	-35.0880279541016	6th_Feb_2017_10:40:06.441
1620165459.99146	1486395606507.84	-40.0136046255727	0.841585993766785	0.531326293945313	-0.0964400917291641	0.0111675811931491	0.918258666992188	-0.5762939453125	-1.27662658691406	0.164459228515625	0.881622314453125	0.471359252929688	-16.9349212646484	-20.2578277587891	-34.1880645751953	6th_Feb_2017_10:40:06.507
1620165526.64185	1486395606574.49	-40.0136046255727	0.841464877128601	0.531564712524414	-0.0962566360831261	0.0105106979608536	0.002899169921875	-1.49165344238281	0.249237060546875	0.159088134765625	0.880279541015625	0.461471557617188	-18.1348724365234	-21.7577667236328	-37.1879425048828	6th_Feb_2017_10:40:06.574
1620165593.29224	1486395606641.14	-40.0136046255727	0.842261075973511	0.53029191493988	-0.0962787941098213	0.0108226519078016	-0.363311767578125	1.07182312011719	1.40890502929688	0.167022705078125	0.880767822265625	0.473190307617188	-18.1348724365234	-19.6578521728516	-35.6880035400391	6th_Feb_2017_10:40:06.641
1620165659.97314	1486395606707.82	-40.0136046255727	0.843051970005035	0.529077649116516	-0.096042588353157	0.0107715195044875	0.125213623046875	-1.30830383300781	-0.849411010742188	0.162628173828125	0.877716064453125	0.472213745117188	-19.3348236083984	-20.5578155517578	-33.8880767822266	6th_Feb_2017_10:40:06.707
1620165726.59302	1486395606774.44	-40.0136046255727	0.843150436878204	0.528959572315216	-0.0960065871477127	0.00906153302639723	-0.058135986328125	-1.43061828613281	-0.055938720703125	0.150909423828125	0.884429931640625	0.464645385742188	-18.4348602294922	-19.9578399658203	-35.9879913330078	6th_Feb_2017_10:40:06.774
1620165793.24341	1486395606841.1	-40.0136046255727	0.843672633171082	0.528046369552612	-0.0964614376425743	0.00888163782656193	-0.363311767578125	-0.637161254882813	1.22579956054688	0.168243408203125	0.877105712890625	0.463302612304688	-16.9349212646484	-19.6578521728516	-37.1879425048828	6th_Feb_2017_10:40:06.841
1620165859.8938	1486395606907.75	-40.0136046255727	0.844415605068207	0.526696026325226	-0.0973618254065514	0.00861277803778648	-0.485382080078125	-3.01753234863281	0.005096435546875	0.170806884765625	0.881256103515625	0.476608276367188	-16.0349578857422	-19.6578521728516	-35.6880035400391	6th_Feb_2017_10:40:06.907
1620165926.57471	1486395606974.43	-40.0136046255727	0.844162106513977	0.52724039554596	-0.0966656655073166	0.0079804752022028	2.20008850097656	0.339324951171875	-1.58181762695313	0.152984619140625	0.884185791015625	0.459640502929688	-17.8348846435547	-22.0577545166016	-36.8879547119141	6th_Feb_2017_10:40:06.974
1620165993.19458	1486395607041.05	-40.0136046255727	0.844312012195587	0.527016639709473	-0.0966092944145203	0.00757379364222288	0.246795654296875	-1.18672180175781	1.16477966308594	0.169464111328125	0.876129150390625	0.459396362304688	-19.3348236083984	-21.4577789306641	-35.9879913330078	6th_Feb_2017_10:40:07.041
1620166059.84497	1486395607107.7	-40.0136046255727	0.844447493553162	0.526598751544952	-0.0976389795541763	0.00830016937106848	0.307586669921875	-3.14009094238281	2.93482971191406	0.158111572265625	0.894439697265625	0.462326049804688	-16.6349334716797	-21.4577789306641	-33.8880767822266	6th_Feb_2017_10:40:07.107
1620166126.49536	1486395607174.35	-40.0136046255727	0.844409286975861	0.526506364345551	-0.0984487682580948	0.00846653804183006	1.58932495117188	-0.0883331298828125	-1.82591247558594	0.170074462890625	0.888336181640625	0.464157104492188	-19.6348114013672	-19.6578521728516	-35.6880035400391	6th_Feb_2017_10:40:07.174
1620166193.17627	1486395607241.03	-40.0136046255727	0.844595670700073	0.526322364807129	-0.0978652685880661	0.00808264873921871	0.734909057617188	1.8038330078125	-0.239013671875	0.169219970703125	0.879669189453125	0.459396362304688	-17.8348846435547	-20.5578155517578	-34.7880401611328	6th_Feb_2017_10:40:07.241
1620166259.79614	1486395607307.65	-40.0136046255727	0.845058858394623	0.525719344615936	-0.0970891788601875	0.00827883463352919	0.246475219726562	-0.149444580078125	0.249282836914062	0.163116455078125	0.886260986328125	0.464035034179688	-17.8348846435547	-22.0577545166016	-35.9879913330078	6th_Feb_2017_10:40:07.307
1620166326.44653	1486395607374.3	-40.0136046255727	0.84514045715332	0.525647282600403	-0.0968116074800491	0.0077552143484354	-0.119903564453125	-0.820999145507813	-1.70382690429688	0.170562744140625	0.885162353515625	0.463424682617188	-18.7348480224609	-20.2578277587891	-35.0880279541016	6th_Feb_2017_10:40:07.374
